src,dst,rel,label
159635,179552,protein_protein,1
160426,182511,protein_protein,1
181647,163300,protein_protein,1
156310,156188,protein_protein,1
160781,187268,protein_protein,1
155990,163959,protein_protein,1
205141,153464,protein_protein,1
160320,160224,protein_protein,1
153796,158069,protein_protein,1
159321,158830,protein_protein,1
155401,177948,protein_protein,1
198017,153830,protein_protein,1
194745,159196,protein_protein,1
163303,195466,protein_protein,1
187177,156305,protein_protein,1
174071,198882,protein_protein,1
170186,184879,protein_protein,1
191670,197201,protein_protein,1
160312,163014,protein_protein,1
156465,157580,protein_protein,1
196672,162414,protein_protein,1
187709,159344,protein_protein,1
189074,191127,protein_protein,1
185670,188079,protein_protein,1
183713,198539,protein_protein,1
161449,156752,protein_protein,1
162432,196408,protein_protein,1
197850,78194,protein_protein,1
198539,198539,protein_protein,1
182922,197723,protein_protein,1
160280,160786,protein_protein,1
186641,188181,protein_protein,1
157370,195285,protein_protein,1
193063,157615,protein_protein,1
157703,157648,protein_protein,1
199047,155958,protein_protein,1
182822,166340,protein_protein,1
158736,183820,protein_protein,1
181199,193011,protein_protein,1
158932,172810,protein_protein,1
159143,158175,protein_protein,1
196385,160952,protein_protein,1
190422,163368,protein_protein,1
183703,155027,protein_protein,1
164090,195818,protein_protein,1
153832,193333,protein_protein,1
158537,160580,protein_protein,1
158293,163565,protein_protein,1
155818,160797,protein_protein,1
160858,174871,protein_protein,1
160797,189456,protein_protein,1
175482,188499,protein_protein,1
187418,190069,protein_protein,1
162145,175609,protein_protein,1
154053,161438,protein_protein,1
163957,154877,protein_protein,1
156408,158471,protein_protein,1
153446,185535,protein_protein,1
160246,155221,protein_protein,1
157335,157793,protein_protein,1
161293,161311,protein_protein,2
186303,196379,protein_protein,1
160921,189363,protein_protein,1
186601,158284,protein_protein,1
189837,153456,protein_protein,1
153821,157564,protein_protein,1
190654,187422,protein_protein,1
162993,193439,protein_protein,1
156451,160113,protein_protein,2
160972,157383,protein_protein,1
154563,153520,protein_protein,1
184261,198088,protein_protein,1
175560,187498,protein_protein,1
158730,153349,protein_protein,1
164083,186574,protein_protein,2
195682,154835,protein_protein,1
198946,179009,protein_protein,1
199022,189953,protein_protein,1
174952,162599,protein_protein,1
182942,175822,protein_protein,1
164338,188089,protein_protein,1
179044,186010,protein_protein,1
162810,191072,protein_protein,1
160426,159072,protein_protein,1
197566,181966,protein_protein,1
186119,160793,protein_protein,1
185349,153665,protein_protein,1
156568,189896,protein_protein,1
160603,198012,protein_protein,1
193633,185422,protein_protein,1
194829,174071,protein_protein,1
160373,154083,protein_protein,1
189966,158505,protein_protein,1
158477,162058,protein_protein,1
156734,195251,protein_protein,1
158274,186464,protein_protein,1
156639,185779,protein_protein,1
195592,182986,protein_protein,1
162818,182511,protein_protein,1
156578,187896,protein_protein,1
153488,196727,protein_protein,1
187510,160195,protein_protein,1
185522,154580,protein_protein,1
153488,176014,protein_protein,1
195922,190387,protein_protein,1
180813,162141,protein_protein,1
166167,153795,protein_protein,1
80569,157454,protein_protein,1
192665,178446,protein_protein,1
182945,153815,protein_protein,1
186992,198672,protein_protein,1
156446,162190,protein_protein,1
158895,156754,protein_protein,1
198366,182822,protein_protein,1
162622,178950,protein_protein,1
161448,162400,protein_protein,1
155788,159798,protein_protein,1
180618,198361,protein_protein,1
185254,160638,protein_protein,1
160070,187629,protein_protein,1
184955,159533,protein_protein,1
155818,157288,protein_protein,1
162279,189275,protein_protein,1
197296,179588,protein_protein,1
173886,196344,protein_protein,1
195682,160575,protein_protein,1
158409,177873,protein_protein,1
159019,161438,protein_protein,2
164062,158622,protein_protein,1
156468,159349,protein_protein,1
194901,186277,protein_protein,1
155383,191381,protein_protein,1
154599,198439,protein_protein,1
187149,162038,protein_protein,1
190034,198645,protein_protein,1
163181,162394,protein_protein,1
189716,157509,protein_protein,1
159275,189331,protein_protein,1
154369,189758,protein_protein,1
194681,195234,protein_protein,1
176797,159578,protein_protein,1
160280,192779,protein_protein,1
198205,154369,protein_protein,1
157519,157284,protein_protein,1
157606,154696,protein_protein,1
158052,191333,protein_protein,1
182676,158712,protein_protein,1
159037,198526,protein_protein,1
156300,186545,protein_protein,1
160357,169119,protein_protein,1
156510,164063,protein_protein,1
158614,157371,protein_protein,1
179948,159549,protein_protein,1
182704,190585,protein_protein,1
187137,157411,protein_protein,1
198545,190198,protein_protein,1
189156,179020,protein_protein,1
194431,154403,protein_protein,1
158735,156526,protein_protein,1
156625,161660,protein_protein,1
185184,192255,protein_protein,1
189704,159214,protein_protein,1
154083,157885,protein_protein,1
195134,163523,protein_protein,1
154017,156763,protein_protein,1
165744,196017,protein_protein,1
172788,185279,protein_protein,1
155424,161844,protein_protein,1
154472,166075,protein_protein,1
198187,160198,protein_protein,1
190295,194923,protein_protein,1
162450,172877,protein_protein,1
194546,197090,protein_protein,1
158259,162255,protein_protein,1
154853,193767,protein_protein,1
155554,156126,protein_protein,1
183639,170569,protein_protein,1
198900,170779,protein_protein,1
195283,154350,protein_protein,1
185680,160645,protein_protein,1
180051,156147,protein_protein,1
186952,162406,protein_protein,1
162125,153454,protein_protein,1
181387,163395,protein_protein,1
162993,176542,protein_protein,1
177729,162942,protein_protein,1
159319,158109,protein_protein,1
188990,180731,protein_protein,1
192753,154452,protein_protein,1
162789,153607,protein_protein,1
157411,155675,protein_protein,1
154552,184180,protein_protein,1
198643,181936,protein_protein,1
180766,157335,protein_protein,1
160781,185885,protein_protein,1
192548,198382,protein_protein,1
186548,159949,protein_protein,1
153886,197673,protein_protein,1
155992,155032,protein_protein,1
155275,155283,protein_protein,1
159805,189034,protein_protein,1
159099,153465,protein_protein,1
198850,158744,protein_protein,1
190265,189915,protein_protein,1
179445,162765,protein_protein,1
190413,169139,protein_protein,1
157729,155992,protein_protein,1
156604,159349,protein_protein,1
187637,157512,protein_protein,1
187754,192149,protein_protein,1
180578,158316,protein_protein,1
157509,156776,protein_protein,1
163565,195891,protein_protein,1
162536,160320,protein_protein,1
159924,156556,protein_protein,1
189729,154558,protein_protein,1
189196,158171,protein_protein,1
153906,157480,protein_protein,1
158090,156669,protein_protein,1
153962,183846,protein_protein,1
158878,157326,protein_protein,1
156187,195036,protein_protein,1
194888,162502,protein_protein,1
197594,153330,protein_protein,1
156145,161501,protein_protein,1
189392,197216,protein_protein,1
198729,158629,protein_protein,1
187281,160679,protein_protein,1
161416,162939,protein_protein,1
159264,157613,protein_protein,1
192736,158932,protein_protein,1
158660,153856,protein_protein,1
153921,158170,protein_protein,1
163269,160242,protein_protein,1
158381,157909,protein_protein,1
194670,158533,protein_protein,1
181647,190335,protein_protein,1
192361,175459,protein_protein,1
189712,171596,protein_protein,1
159881,156378,protein_protein,1
194030,183695,protein_protein,1
154779,160632,protein_protein,1
159541,160165,protein_protein,1
192192,155139,protein_protein,1
155824,197536,protein_protein,1
163238,194489,protein_protein,1
160253,160810,protein_protein,1
161428,195566,protein_protein,1
155759,159801,protein_protein,1
157527,196612,protein_protein,1
184042,190655,protein_protein,1
156191,185500,protein_protein,1
153911,196314,protein_protein,1
159625,162284,protein_protein,1
155199,162816,protein_protein,1
180135,189765,protein_protein,1
163238,155788,protein_protein,1
190310,189711,protein_protein,1
157725,160960,protein_protein,1
162164,195554,protein_protein,1
162534,176715,protein_protein,1
186927,189441,protein_protein,1
160135,156215,protein_protein,2
158841,160939,protein_protein,1
157613,177380,protein_protein,1
194478,185412,protein_protein,1
198449,180111,protein_protein,1
78001,197516,protein_protein,1
159352,163303,protein_protein,1
160336,189121,protein_protein,1
192261,180122,protein_protein,1
155613,153694,protein_protein,1
158395,159064,protein_protein,1
160316,198707,protein_protein,1
158987,189939,protein_protein,1
195590,187222,protein_protein,1
163962,162331,protein_protein,1
162112,170871,protein_protein,1
162756,191921,protein_protein,1
161413,159495,protein_protein,1
189270,159716,protein_protein,1
183746,159678,protein_protein,1
198972,162384,protein_protein,1
158182,153574,protein_protein,1
184261,195853,protein_protein,1
155937,156186,protein_protein,1
158537,189232,protein_protein,1
198925,182711,protein_protein,1
198569,183122,protein_protein,1
158354,188621,protein_protein,1
162671,154355,protein_protein,1
188174,160127,protein_protein,1
153832,181211,protein_protein,1
179736,197106,protein_protein,1
186425,190876,protein_protein,1
187516,155357,protein_protein,1
184496,158864,protein_protein,1
163396,182866,protein_protein,1
156488,157861,protein_protein,1
182731,76789,protein_protein,1
190925,160732,protein_protein,1
181054,160469,protein_protein,1
198853,196382,protein_protein,1
179019,163120,protein_protein,1
197256,75486,protein_protein,1
176114,155793,protein_protein,1
163269,160232,protein_protein,1
188276,156092,protein_protein,1
188990,163976,protein_protein,1
198400,154984,protein_protein,1
159217,176227,protein_protein,1
192095,183652,protein_protein,1
181199,186460,protein_protein,1
157585,197622,protein_protein,1
156737,188710,protein_protein,1
181597,163263,protein_protein,1
197574,167814,protein_protein,1
95560,163495,protein_protein,2
156024,180450,protein_protein,1
180713,158260,protein_protein,1
162533,156423,protein_protein,1
175618,160867,protein_protein,1
189091,155622,protein_protein,1
177062,198602,protein_protein,1
187994,177071,protein_protein,1
153358,162486,protein_protein,1
156184,161311,protein_protein,1
155269,194865,protein_protein,1
189278,195962,protein_protein,1
158863,158863,protein_protein,1
155250,189361,protein_protein,1
158638,158624,protein_protein,1
158441,198392,protein_protein,1
173098,156375,protein_protein,1
163932,182676,protein_protein,1
197034,160842,protein_protein,1
159094,156964,protein_protein,1
187283,198520,protein_protein,1
197093,159616,protein_protein,1
189258,155883,protein_protein,1
181763,190079,protein_protein,1
193166,189705,protein_protein,1
158256,197330,protein_protein,1
196399,158172,protein_protein,1
157503,198763,protein_protein,1
195015,168810,protein_protein,1
162281,156632,protein_protein,1
187579,161405,protein_protein,1
161304,186629,protein_protein,1
173024,176111,protein_protein,1
172273,198088,protein_protein,1
159835,159671,protein_protein,1
162925,160473,protein_protein,1
155956,193393,protein_protein,1
198469,158907,protein_protein,1
181373,159109,protein_protein,1
156319,188600,protein_protein,1
162331,159750,protein_protein,1
154667,174153,protein_protein,1
192187,185284,protein_protein,1
192651,160868,protein_protein,1
190925,158624,protein_protein,1
156185,172882,protein_protein,1
153509,189751,protein_protein,1
181152,159798,protein_protein,1
156216,178555,protein_protein,1
162657,76996,protein_protein,1
158739,155037,protein_protein,1
187613,158724,protein_protein,1
162342,163023,protein_protein,1
159492,158627,protein_protein,1
158090,160389,protein_protein,1
78452,176926,protein_protein,1
176797,162191,protein_protein,1
155886,157725,protein_protein,1
186941,189715,protein_protein,1
162818,189734,protein_protein,1
181647,190306,protein_protein,1
153330,164524,protein_protein,1
160202,175783,protein_protein,2
160833,158140,protein_protein,1
156319,197700,protein_protein,1
189247,154640,protein_protein,1
193798,158957,protein_protein,1
185626,157321,protein_protein,1
154855,198347,protein_protein,1
157408,198499,protein_protein,1
153392,193026,protein_protein,1
158369,153718,protein_protein,1
194745,198834,protein_protein,1
156644,157695,protein_protein,1
186547,160387,protein_protein,1
180920,179031,protein_protein,1
195531,160147,protein_protein,1
192715,159751,protein_protein,1
181773,186671,protein_protein,1
75480,160793,protein_protein,1
156453,185411,protein_protein,1
186548,198439,protein_protein,1
158235,198585,protein_protein,1
196302,182142,protein_protein,1
158507,195095,protein_protein,1
187820,160089,protein_protein,1
163246,160754,protein_protein,1
159289,196370,protein_protein,1
163111,197231,protein_protein,1
154476,159267,protein_protein,1
160312,163932,protein_protein,2
159079,183907,protein_protein,1
158572,185058,protein_protein,2
162818,193971,protein_protein,1
158571,198558,protein_protein,1
196004,158627,protein_protein,1
156451,195688,protein_protein,1
184907,177395,protein_protein,1
163560,181806,protein_protein,1
196406,195020,protein_protein,1
165946,178754,protein_protein,1
158684,190335,protein_protein,1
159018,155653,protein_protein,1
197921,186716,protein_protein,1
197753,197227,protein_protein,1
187901,176057,protein_protein,1
181389,169134,protein_protein,1
187537,156963,protein_protein,1
163269,163932,protein_protein,1
163939,163305,protein_protein,1
157887,194760,protein_protein,2
156570,161449,protein_protein,1
158516,160219,protein_protein,1
175835,197751,protein_protein,1
162534,160288,protein_protein,1
191029,193240,protein_protein,1
157887,158572,protein_protein,2
156328,80859,protein_protein,1
198655,198576,protein_protein,1
158407,160303,protein_protein,1
163644,159499,protein_protein,1
80569,186867,protein_protein,1
158702,188481,protein_protein,1
160229,158001,protein_protein,1
154613,167909,protein_protein,1
163558,197581,protein_protein,1
163661,157931,protein_protein,2
197146,176527,protein_protein,1
198850,171914,protein_protein,1
156045,198957,protein_protein,1
179047,158879,protein_protein,1
159865,193231,protein_protein,1
186641,158712,protein_protein,1
189401,183640,protein_protein,1
76391,197483,protein_protein,1
194891,190322,protein_protein,1
154542,192935,protein_protein,1
158781,158629,protein_protein,1
159732,187447,protein_protein,1
163409,155426,protein_protein,1
186911,159732,protein_protein,1
165744,155329,protein_protein,1
161325,194901,protein_protein,1
184908,186874,protein_protein,1
190552,176637,protein_protein,1
176842,183425,protein_protein,1
173098,181217,protein_protein,1
192234,183045,protein_protein,1
160215,78153,protein_protein,1
158243,159485,protein_protein,1
186952,171601,protein_protein,1
171985,159514,protein_protein,1
162331,162942,protein_protein,1
156690,163465,protein_protein,1
179736,188464,protein_protein,1
160222,175260,protein_protein,1
198377,186648,protein_protein,1
159534,189680,protein_protein,1
160488,175841,protein_protein,1
162793,153875,protein_protein,1
192374,196292,protein_protein,1
159477,166133,protein_protein,1
88262,157292,protein_protein,2
158802,155793,protein_protein,1
198972,160797,protein_protein,1
198969,182929,protein_protein,1
158978,153520,protein_protein,1
158370,197731,protein_protein,1
162405,190228,protein_protein,1
159426,191092,protein_protein,1
188642,153821,protein_protein,1
156187,159578,protein_protein,1
184261,157882,protein_protein,1
190074,195532,protein_protein,1
162164,160599,protein_protein,1
159347,191797,protein_protein,1
186529,158251,protein_protein,1
154978,198295,protein_protein,1
167814,158892,protein_protein,1
181710,159399,protein_protein,1
184869,186094,protein_protein,1
193355,158557,protein_protein,1
156191,186877,protein_protein,2
157353,192654,protein_protein,1
186971,162594,protein_protein,1
156004,194829,protein_protein,1
159492,160273,protein_protein,1
188968,172455,protein_protein,1
194933,156704,protein_protein,1
187817,162331,protein_protein,1
154346,158270,protein_protein,1
186513,185412,protein_protein,1
186609,176696,protein_protein,1
165110,198005,protein_protein,1
196697,189395,protein_protein,1
197079,187186,protein_protein,1
181062,189385,protein_protein,1
163319,180861,protein_protein,1
160600,160601,protein_protein,1
175021,198297,protein_protein,1
181647,179746,protein_protein,1
193029,157368,protein_protein,1
197064,160853,protein_protein,1
158624,160580,protein_protein,1
171451,156446,protein_protein,1
181862,159867,protein_protein,1
181063,160136,protein_protein,1
162031,165034,protein_protein,1
162908,189679,protein_protein,1
162265,156639,protein_protein,1
160801,158132,protein_protein,1
183045,191443,protein_protein,1
198881,162841,protein_protein,1
190359,162293,protein_protein,1
198531,154350,protein_protein,1
174952,157613,protein_protein,1
198473,155733,protein_protein,1
193733,158908,protein_protein,1
163986,155139,protein_protein,1
162341,186613,protein_protein,1
158501,154722,protein_protein,1
157825,162978,protein_protein,1
156223,182401,protein_protein,1
186945,157443,protein_protein,1
154045,193264,protein_protein,1
187380,159263,protein_protein,1
160624,159680,protein_protein,1
189091,188964,protein_protein,1
157987,156636,protein_protein,1
159264,182617,protein_protein,1
198776,155893,protein_protein,1
187800,163256,protein_protein,1
159492,158497,protein_protein,1
193994,198456,protein_protein,1
159161,199053,protein_protein,1
154596,191435,protein_protein,1
161405,161405,protein_protein,2
197226,159357,protein_protein,1
199024,188601,protein_protein,1
192069,156508,protein_protein,1
185255,180974,protein_protein,1
194745,162445,protein_protein,1
162840,154817,protein_protein,1
174566,198320,protein_protein,1
163248,163131,protein_protein,1
191982,186690,protein_protein,1
171871,198450,protein_protein,1
199087,162691,protein_protein,1
156045,183779,protein_protein,1
160613,187159,protein_protein,1
182608,158241,protein_protein,1
157503,157027,protein_protein,1
192736,197754,protein_protein,1
196345,154991,protein_protein,1
153892,196718,protein_protein,1
196701,158375,protein_protein,1
192736,159678,protein_protein,1
155654,155158,protein_protein,1
191016,198848,protein_protein,1
197618,168246,protein_protein,1
189385,155790,protein_protein,1
156329,163304,protein_protein,1
153339,156719,protein_protein,1
156758,160620,protein_protein,1
158001,160605,protein_protein,1
160276,196384,protein_protein,1
158378,194430,protein_protein,1
165992,161465,protein_protein,1
159677,195629,protein_protein,1
192089,156459,protein_protein,1
156681,188964,protein_protein,1
159108,176057,protein_protein,2
190542,157344,protein_protein,1
163326,181022,protein_protein,1
160938,185519,protein_protein,1
156861,159880,protein_protein,1
182731,177745,protein_protein,1
192730,198551,protein_protein,1
197428,160061,protein_protein,1
198400,187704,protein_protein,1
159386,154413,protein_protein,1
159160,160603,protein_protein,1
162939,160855,protein_protein,1
195325,159842,protein_protein,1
160274,164051,protein_protein,1
195524,159778,protein_protein,1
154415,183646,protein_protein,1
156230,153769,protein_protein,1
194488,198980,protein_protein,1
194829,188689,protein_protein,1
162519,205125,protein_protein,1
194838,187261,protein_protein,1
157321,197493,protein_protein,1
193276,155924,protein_protein,1
189391,198917,protein_protein,1
158012,163592,protein_protein,1
170867,161379,protein_protein,2
191891,191790,protein_protein,1
163826,162764,protein_protein,1
157361,189150,protein_protein,1
160359,155109,protein_protein,1
155912,195701,protein_protein,1
157280,195308,protein_protein,1
162519,155454,protein_protein,1
157648,185965,protein_protein,1
159020,162486,protein_protein,1
155097,198713,protein_protein,1
185132,159344,protein_protein,1
164023,160303,protein_protein,1
156758,163173,protein_protein,1
159458,180035,protein_protein,1
182045,187303,protein_protein,1
160142,159147,protein_protein,1
153921,159166,protein_protein,1
188419,155788,protein_protein,1
156539,153592,protein_protein,1
159086,173389,protein_protein,1
162935,181380,protein_protein,1
172739,162992,protein_protein,1
193362,195254,protein_protein,1
156444,160198,protein_protein,1
162264,162751,protein_protein,1
194422,191250,protein_protein,1
154980,160394,protein_protein,1
186697,171060,protein_protein,1
161448,170488,protein_protein,1
185957,83747,protein_protein,1
198101,169174,protein_protein,1
164024,193608,protein_protein,1
175618,155742,protein_protein,1
189816,194805,protein_protein,1
180948,156584,protein_protein,1
180143,194682,protein_protein,1
163069,197544,protein_protein,1
191861,158264,protein_protein,1
195043,193864,protein_protein,1
159502,154812,protein_protein,1
198361,171953,protein_protein,1
157458,190501,protein_protein,1
179484,192514,protein_protein,1
186151,180810,protein_protein,1
158504,179468,protein_protein,1
162413,179677,protein_protein,1
195442,193265,protein_protein,1
198685,160570,protein_protein,1
160147,160398,protein_protein,1
163270,181196,protein_protein,1
156006,153353,protein_protein,1
160796,158203,protein_protein,1
158504,189196,protein_protein,1
156456,186524,protein_protein,1
156080,186585,protein_protein,1
187020,159465,protein_protein,1
159733,162787,protein_protein,1
193078,197047,protein_protein,1
195276,180831,protein_protein,1
159800,160719,protein_protein,1
187627,157438,protein_protein,1
184989,162815,protein_protein,1
176022,195954,protein_protein,1
154367,181987,protein_protein,1
175656,157391,protein_protein,1
162343,184740,protein_protein,1
181551,197374,protein_protein,1
157503,154653,protein_protein,1
155759,183221,protein_protein,1
181122,193762,protein_protein,1
161470,180806,protein_protein,1
162818,154817,protein_protein,1
159264,158595,protein_protein,1
154969,187342,protein_protein,1
153356,181601,protein_protein,1
198701,159344,protein_protein,1
156086,198804,protein_protein,1
177055,154376,protein_protein,1
156422,159108,protein_protein,2
158690,192929,protein_protein,1
191090,160088,protein_protein,1
156731,155061,protein_protein,1
194546,168043,protein_protein,1
187897,179907,protein_protein,1
156452,160699,protein_protein,1
192662,162993,protein_protein,1
157814,157821,protein_protein,1
192736,155810,protein_protein,1
156639,153658,protein_protein,1
160575,189907,protein_protein,1
155960,190501,protein_protein,1
157727,162927,protein_protein,1
188731,183167,protein_protein,1
187817,154019,protein_protein,1
153754,193424,protein_protein,1
198850,194480,protein_protein,1
185058,192315,protein_protein,2
162607,157570,protein_protein,1
182945,155406,protein_protein,1
160093,153823,protein_protein,1
159317,182411,protein_protein,1
187477,187664,protein_protein,1
198145,196386,protein_protein,1
159707,175916,protein_protein,1
176046,156019,protein_protein,1
196180,189269,protein_protein,1
183639,157846,protein_protein,1
189228,194068,protein_protein,1
156013,196773,protein_protein,1
159499,192637,protein_protein,1
160137,155276,protein_protein,1
154925,198297,protein_protein,1
188871,159344,protein_protein,1
184981,158736,protein_protein,1
160280,155212,protein_protein,1
198897,163994,protein_protein,1
197093,153405,protein_protein,1
174834,187664,protein_protein,1
160098,171293,protein_protein,1
160202,155265,protein_protein,2
198273,162594,protein_protein,1
156005,195200,protein_protein,1
155456,198682,protein_protein,1
160191,187056,protein_protein,1
194755,158132,protein_protein,1
159268,184959,protein_protein,1
187268,183753,protein_protein,1
159360,158904,protein_protein,1
158297,161819,protein_protein,1
158370,189272,protein_protein,1
193266,155619,protein_protein,1
160616,160873,protein_protein,1
198531,190639,protein_protein,1
160797,154587,protein_protein,1
156298,156438,protein_protein,1
159186,155817,protein_protein,1
177316,181377,protein_protein,1
158910,157677,protein_protein,2
191145,191145,protein_protein,1
193382,160625,protein_protein,1
184258,160362,protein_protein,1
160598,157879,protein_protein,1
197005,163014,protein_protein,1
162081,188964,protein_protein,1
197966,162693,protein_protein,1
155759,185725,protein_protein,1
162993,186485,protein_protein,1
160450,158952,protein_protein,1
159518,157593,protein_protein,1
159399,163420,protein_protein,1
155216,169330,protein_protein,1
194022,188941,protein_protein,1
156352,156317,protein_protein,1
197956,162999,protein_protein,1
158966,162453,protein_protein,1
154953,189150,protein_protein,1
176797,198187,protein_protein,1
164130,182753,protein_protein,1
154346,155954,protein_protein,1
157519,156456,protein_protein,1
161448,154019,protein_protein,1
160142,189389,protein_protein,1
160210,190542,protein_protein,1
160978,186893,protein_protein,1
194081,156538,protein_protein,1
189328,158210,protein_protein,1
182352,160938,protein_protein,1
80974,158210,protein_protein,1
154479,163444,protein_protein,1
158878,194324,protein_protein,1
156218,171972,protein_protein,1
193687,172096,protein_protein,1
183662,195620,protein_protein,1
191999,195385,protein_protein,1
158482,157852,protein_protein,1
153339,189385,protein_protein,1
158004,160240,protein_protein,1
156686,159465,protein_protein,1
155451,160359,protein_protein,1
162511,197751,protein_protein,1
184703,159029,protein_protein,1
186548,160226,protein_protein,1
155141,155792,protein_protein,1
186716,192511,protein_protein,1
163440,174154,protein_protein,1
197480,154343,protein_protein,1
191633,181912,protein_protein,1
159971,157514,protein_protein,1
159835,160448,protein_protein,1
196638,163397,protein_protein,1
197733,162298,protein_protein,1
192624,159972,protein_protein,1
155142,156102,protein_protein,2
163395,158204,protein_protein,1
185306,157438,protein_protein,1
191973,171652,protein_protein,1
160274,197751,protein_protein,1
158078,159191,protein_protein,1
160515,159398,protein_protein,1
187233,157882,protein_protein,1
191080,158959,protein_protein,1
198385,158207,protein_protein,1
175488,153895,protein_protein,1
194940,157906,protein_protein,1
194003,184772,protein_protein,1
154357,197686,protein_protein,1
194888,157471,protein_protein,1
192657,163429,protein_protein,1
159196,159032,protein_protein,1
153407,159172,protein_protein,1
191048,157687,protein_protein,1
160629,163938,protein_protein,1
198101,181717,protein_protein,1
193265,156170,protein_protein,1
186591,155236,protein_protein,1
154952,153807,protein_protein,1
160330,157513,protein_protein,1
156075,163026,protein_protein,1
164524,197945,protein_protein,1
158966,185702,protein_protein,1
163431,163440,protein_protein,1
196152,187664,protein_protein,1
158370,179769,protein_protein,1
158842,183907,protein_protein,1
190884,153691,protein_protein,1
198921,183226,protein_protein,1
162326,197656,protein_protein,1
159464,163056,protein_protein,1
163558,163395,protein_protein,1
189946,159024,protein_protein,1
160274,187116,protein_protein,1
186230,186230,protein_protein,1
190344,161819,protein_protein,1
195319,156605,protein_protein,1
156460,190408,protein_protein,1
157001,165052,protein_protein,1
198752,188967,protein_protein,1
156796,160729,protein_protein,1
159048,159129,protein_protein,1
192270,198383,protein_protein,1
190522,179611,protein_protein,1
162533,160868,protein_protein,1
160426,154617,protein_protein,1
180437,157475,protein_protein,1
165017,192514,protein_protein,1
156444,186421,protein_protein,1
198791,160935,protein_protein,1
158765,162457,protein_protein,1
189358,191428,protein_protein,1
154436,160254,protein_protein,1
187020,153824,protein_protein,1
185719,194852,protein_protein,1
187817,198505,protein_protein,1
75791,189336,protein_protein,1
191031,156729,protein_protein,1
155425,185290,protein_protein,1
158368,160085,protein_protein,1
185814,153597,protein_protein,1
162544,161538,protein_protein,1
156632,171596,protein_protein,1
159058,160478,protein_protein,1
158982,191980,protein_protein,1
191753,171438,protein_protein,1
198788,155893,protein_protein,1
173662,154761,protein_protein,1
157503,179130,protein_protein,1
157287,160464,protein_protein,1
158713,155627,protein_protein,1
153636,162759,protein_protein,1
172784,155134,protein_protein,1
156221,153485,protein_protein,1
158889,160594,protein_protein,1
154684,189208,protein_protein,1
160304,194637,protein_protein,1
163961,195378,protein_protein,1
161541,162534,protein_protein,1
192317,157764,protein_protein,1
158378,199031,protein_protein,1
186911,162981,protein_protein,1
157648,159186,protein_protein,1
187817,160237,protein_protein,1
159178,186981,protein_protein,1
190733,179518,protein_protein,1
157481,188989,protein_protein,1
162502,182402,protein_protein,1
153910,191458,protein_protein,1
158194,160303,protein_protein,1
154565,155675,protein_protein,1
153419,162084,protein_protein,1
197385,160110,protein_protein,1
162534,161372,protein_protein,1
159261,195020,protein_protein,1
156624,157399,protein_protein,1
185941,183657,protein_protein,1
192729,155622,protein_protein,1
162195,157793,protein_protein,1
195574,158313,protein_protein,1
198311,196147,protein_protein,1
154413,153474,protein_protein,1
183488,160131,protein_protein,1
157790,195953,protein_protein,1
187995,156472,protein_protein,1
188656,197564,protein_protein,1
162621,190577,protein_protein,1
162081,194375,protein_protein,1
183774,156611,protein_protein,1
156487,192393,protein_protein,1
190925,155132,protein_protein,1
158473,197328,protein_protein,1
162439,188046,protein_protein,1
158635,153625,protein_protein,1
156370,163471,protein_protein,1
180437,158210,protein_protein,1
158586,166069,protein_protein,1
191484,155047,protein_protein,1
189352,153821,protein_protein,1
198205,158807,protein_protein,1
160075,175838,protein_protein,1
157288,193994,protein_protein,1
162809,162809,protein_protein,1
173886,196352,protein_protein,1
158696,198325,protein_protein,1
157335,175702,protein_protein,1
154061,180679,protein_protein,1
177783,197201,protein_protein,1
159063,153894,protein_protein,1
162274,188878,protein_protein,2
162546,187290,protein_protein,1
189442,156175,protein_protein,1
159897,158629,protein_protein,1
160938,192399,protein_protein,1
195748,197835,protein_protein,1
188242,183641,protein_protein,1
175656,158204,protein_protein,1
155388,176640,protein_protein,1
195994,198103,protein_protein,1
187446,177401,protein_protein,1
189712,189169,protein_protein,1
184180,155030,protein_protein,1
154706,162810,protein_protein,1
177320,101563,protein_protein,1
166966,186625,protein_protein,1
186529,156130,protein_protein,1
196004,186492,protein_protein,1
195581,156704,protein_protein,1
185200,187306,protein_protein,1
170142,187087,protein_protein,1
185981,160275,protein_protein,1
153665,154653,protein_protein,1
190845,185349,protein_protein,1
197599,160235,protein_protein,1
155990,155747,protein_protein,1
161384,153392,protein_protein,1
154725,156496,protein_protein,1
158893,160305,protein_protein,1
181647,162794,protein_protein,1
191720,172687,protein_protein,1
159098,157496,protein_protein,1
159779,76758,protein_protein,1
187537,186690,protein_protein,1
190952,178531,protein_protein,1
182941,155151,protein_protein,1
160961,193561,protein_protein,1
175444,160698,protein_protein,1
156715,165009,protein_protein,1
190246,190861,protein_protein,1
160384,157413,protein_protein,1
189557,158171,protein_protein,1
192374,185804,protein_protein,1
159310,192023,protein_protein,1
155654,183603,protein_protein,1
187756,154991,protein_protein,1
153474,160269,protein_protein,1
192736,153689,protein_protein,1
155654,198735,protein_protein,1
198251,162409,protein_protein,1
158293,153330,protein_protein,1
160302,177814,protein_protein,1
194499,160464,protein_protein,1
190405,154438,protein_protein,1
196313,158901,protein_protein,1
153957,195524,protein_protein,1
161374,175480,protein_protein,1
160758,155050,protein_protein,1
155057,159878,protein_protein,1
